loc,v(g),ev(g),iv(g),defects
26,5,1,4,0
6,1,1,1,0
46,6,1,5,0
6,1,1,1,0
9,2,1,1,0
4,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
19,8,4,4,0
19,8,4,4,0
22,3,1,1,0
19,8,4,4,0
14,6,4,3,0
19,8,4,4,0
19,8,4,4,0
19,8,4,4,0
19,8,4,4,0
89,20,14,12,0
20,12,7,5,0
19,8,4,4,0
14,6,4,3,0
14,4,1,2,0
4,1,1,1,0
36,4,4,2,0
175,15,10,13,0
32,6,6,4,0
37,6,4,5,0
27,2,1,2,0
12,2,1,2,0
8,1,1,1,0
90,14,1,13,0
31,10,9,7,0
94,16,4,11,0
27,1,1,1,0
27,1,1,1,0
49,2,1,2,0
4,1,1,1,0
56,1,1,1,0
65,2,1,2,0
33,3,1,3,0
17,3,1,3,0
48,3,1,1,0
27,1,1,1,0
11,2,1,2,0
37,5,1,3,0
24,1,1,1,0
25,1,1,1,0
4,1,1,1,0
4,1,1,1,0
27,1,1,1,0
7,1,1,1,0
24,1,1,1,0
24,1,1,1,0
22,5,1,3,0
27,1,1,1,0
4,1,1,1,0
4,1,1,1,0
21,4,1,4,0
7,2,1,2,0
7,2,1,1,0
9,2,1,1,0
6,1,1,1,0
60,8,4,5,0
13,2,1,2,0
15,4,4,2,0
4,1,1,1,0
13,4,4,2,0
12,3,1,3,0
12,3,1,3,0
32,5,1,4,0
4,1,1,1,0
14,2,1,2,0
4,1,1,1,0
15,3,1,2,0
8,1,1,1,0
6,1,1,1,0
32,5,4,3,0
53,7,1,7,0
6,1,1,1,0
10,2,1,1,0
6,2,1,2,0
4,1,1,1,0
19,4,1,4,0
12,3,1,3,0
4,1,1,1,0
62,11,6,8,0
26,4,1,2,0
14,3,1,3,0
16,2,1,2,0
4,1,1,1,0
27,3,1,2,0
4,1,1,1,0
4,1,1,1,0
10,2,1,2,0
11,2,1,2,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
37,3,1,3,0
45,8,3,4,0
24,4,1,4,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
17,3,1,3,0
20,2,1,2,0
18,2,1,2,0
8,2,1,2,0
8,2,1,2,0
36,5,1,1,0
22,4,1,3,0
15,3,1,2,0
36,6,4,6,0
13,2,1,2,0
15,2,1,2,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
38,6,5,6,0
9,2,1,2,0
10,2,1,2,0
22,1,1,1,0
14,2,1,2,0
4,1,1,1,0
6,1,1,1,0
14,3,1,1,0
30,4,1,4,0
7,1,1,1,0
6,1,1,1,0
7,1,1,1,0
6,1,1,1,0
13,2,1,2,0
4,1,1,1,0
6,2,1,2,0
8,2,1,2,0
14,2,1,2,0
60,7,1,7,0
25,3,1,2,0
4,1,1,1,0
6,1,1,1,0
8,2,1,2,0
50,7,4,4,0
6,1,1,1,0
11,2,1,2,0
15,3,1,1,0
11,2,1,2,0
6,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
24,4,1,3,0
12,2,1,2,0
11,3,3,2,0
13,2,1,2,0
7,2,1,2,0
17,1,1,1,0
16,2,1,1,0
18,3,1,3,0
26,2,1,2,0
4,1,1,1,0
6,2,1,2,0
20,6,6,2,0
11,2,1,2,0
4,1,1,1,0
13,2,1,2,0
11,1,1,1,0
14,2,1,2,0
314,86,29,31,0
15,1,1,1,0
46,8,1,2,0
7,2,1,2,0
3,1,1,1,0
306,55,15,24,0
10,1,1,1,0
65,8,1,3,0
22,3,1,3,0
20,5,4,3,0
42,7,4,3,0
22,3,1,3,0
42,7,4,3,0
22,3,1,3,0
65,8,1,3,0
22,3,1,3,0
11,1,1,1,0
17,2,1,2,0
10,2,1,2,0
12,1,1,1,0
29,5,1,5,0
10,1,1,1,0
7,1,1,1,0
13,1,1,1,0
10,2,1,2,0
15,1,1,1,0
14,2,1,1,0
32,3,1,2,0
4,1,1,1,0
12,2,1,1,0
33,3,1,2,0
35,4,3,2,0
7,1,1,1,0
19,1,1,1,0
20,1,1,1,0
18,1,1,1,0
16,1,1,1,0
32,6,6,2,0
11,2,1,1,0
9,2,1,2,0
49,4,1,3,0
51,10,7,3,0
139,11,11,11,0
15,3,1,1,0
39,11,11,1,0
91,8,1,8,0
38,5,1,5,0
13,5,1,1,0
28,3,1,1,0
98,11,1,10,0
23,5,1,4,0
15,1,1,1,0
29,7,3,6,0
34,34,34,34,0
89,112,112,112,0
70,9,5,8,0
37,2,1,2,0
52,9,4,8,0
11,5,3,3,0
10,4,3,2,0
11,1,1,1,0
133,16,11,7,0
22,3,1,3,0
23,3,1,3,0
11,2,1,2,0
12,2,1,1,0
9,2,1,2,0
6,1,1,1,0
17,1,1,1,0
6,1,1,1,0
26,5,1,3,0
10,2,1,2,0
7,2,1,2,0
8,1,1,1,0
8,2,1,2,0
11,2,1,2,0
18,3,1,3,0
11,2,1,2,0
57,9,1,9,0
63,13,6,5,0
38,5,1,4,0
11,3,1,2,0
8,1,1,1,0
33,4,1,3,0
4,1,1,1,0
31,6,4,5,0
16,5,1,4,0
10,2,1,2,0
15,2,1,2,0
4,1,1,1,0
11,3,1,3,0
62,9,9,9,0
32,6,4,5,0
8,1,1,1,0
8,1,1,1,0
5,1,1,1,0
45,5,1,4,0
17,3,1,3,0
21,3,1,3,0
5,1,1,1,0
27,4,1,4,0
11,3,3,2,0
4,1,1,1,0
4,1,1,1,0
47,7,5,2,0
11,1,1,1,0
11,5,3,3,0
12,1,1,1,0
4,1,1,1,0
20,3,1,2,0
12,3,3,1,0
14,3,3,2,0
33,5,1,3,0
17,3,1,1,0
14,2,1,2,0
6,1,1,1,0
61,1,1,1,0
139,14,1,14,0
29,2,1,2,0
12,1,1,1,0
10,1,1,1,0
21,2,1,2,0
16,1,1,1,0
42,2,1,2,0
52,2,1,2,0
42,2,1,2,0
47,2,1,2,0
52,2,1,2,0
80,8,1,1,0
117,10,1,1,0
155,11,5,5,0
12,2,1,2,0
43,6,1,6,0
21,3,1,3,0
6,1,1,1,0
16,5,1,2,0
6,1,1,1,0
16,5,1,2,0
46,6,1,2,0
18,5,1,1,0
15,5,1,2,0
12,2,1,2,0
17,1,1,1,0
20,3,1,3,0
21,3,1,3,0
8,1,1,1,0
20,3,1,3,0
20,3,1,3,0
15,2,1,2,0
4,1,1,1,0
9,3,3,1,0
15,4,3,1,0
4,1,1,1,0
7,2,1,2,0
22,2,1,2,0
59,7,1,5,0
40,4,1,3,0
54,11,8,7,0
10,1,1,1,0
10,1,1,1,0
46,2,1,2,0
39,4,1,3,0
141,40,16,12,0
16,3,1,3,0
11,1,1,1,0
238,16,16,16,0
49,2,1,2,0
9,3,1,3,0
16,3,1,3,0
7,2,1,2,0
38,7,1,3,0
176,25,1,22,0
19,4,3,2,0
18,1,1,1,0
21,2,1,2,0
104,24,1,10,0
16,2,1,2,0
29,5,5,2,0
29,5,5,2,0
24,11,11,8,0
11,2,1,2,0
21,1,1,1,0
114,22,7,1,0
23,5,1,4,0
12,3,3,2,0
39,6,1,2,0
28,7,1,3,0
16,1,1,1,0
107,1,1,1,0
23,4,1,4,0
109,20,1,20,0
11,2,1,2,0
22,2,1,2,0
7,2,1,1,0
12,1,1,1,0
7,1,1,1,0
65,5,3,4,0
75,6,5,4,0
60,4,1,4,0
24,2,1,2,0
33,2,1,2,0
68,10,1,5,0
11,1,1,1,0
29,4,1,3,0
28,4,1,3,0
233,32,8,15,0
110,19,8,6,0
42,5,1,5,0
17,2,1,2,0
126,11,6,9,0
17,2,1,2,0
107,11,6,8,0
25,2,1,2,0
56,6,1,5,0
21,2,1,2,0
40,5,1,5,0
34,2,1,1,0
32,2,1,2,0
22,1,1,1,0
12,2,1,1,0
14,2,1,2,0
108,19,1,16,0
146,23,11,18,0
19,3,1,3,0
13,3,1,2,0
5,2,1,2,0
210,52,1,52,0
10,1,1,1,0
15,4,3,4,0
7,2,1,2,0
18,4,1,2,0
13,1,1,1,0
62,10,8,9,0
32,11,11,3,0
32,6,1,3,0
41,5,1,3,0
38,8,7,2,0
148,50,34,17,0
139,31,14,18,0
22,4,1,4,0
74,11,1,2,0
108,15,13,3,0
68,6,1,4,0
16,6,6,2,0
10,3,3,2,0
19,3,1,3,0
26,4,1,2,0
55,9,1,2,0
90,9,7,8,0
21,5,3,2,0
15,3,3,2,0
12,3,1,2,0
4,1,1,1,0
55,7,6,5,0
9,4,1,3,0
21,5,5,3,0
9,2,1,2,0
18,2,1,2,0
88,9,1,6,0
118,18,14,18,0
42,5,4,3,0
11,1,1,1,0
14,3,1,1,0
56,10,8,7,0
51,7,1,2,0
252,33,1,31,0
22,4,1,4,0
22,3,1,1,0
13,3,3,2,0
16,2,1,2,0
9,1,1,1,0
19,2,1,2,0
35,5,3,4,0
45,6,3,4,0
92,13,7,9,0
146,14,6,10,0
84,16,9,3,0
18,2,1,2,0
177,22,8,12,0
38,5,3,3,0
44,6,3,4,0
31,4,1,4,0
23,8,6,2,0
37,8,6,5,0
43,1,1,1,0
23,2,1,2,0
170,19,4,13,0
121,23,7,1,0
66,8,3,7,0
55,14,10,13,0
19,5,3,1,0
7,1,1,1,0
26,3,1,3,0
15,2,1,2,0
185,19,1,7,0
4,1,1,1,0
54,11,10,5,0
56,6,6,4,0
5,1,1,1,0
31,6,1,3,0
211,20,5,9,0
159,15,10,9,0
47,6,4,3,0
43,4,3,2,0
77,10,1,7,0
54,4,1,3,0
70,5,1,5,0
82,7,1,6,0
31,3,1,2,0
17,3,1,3,0
45,6,3,3,0
7,2,1,2,0
12,2,1,2,0
60,5,3,2,0
57,4,1,4,0
147,13,1,10,0
25,3,1,3,0
10,1,1,1,0
74,15,3,9,0
15,1,1,1,0
115,8,1,2,0
38,3,1,3,0
4,1,1,1,0
58,7,1,5,0
39,4,1,3,0
17,2,1,2,0
27,7,3,5,0
26,4,1,1,0
38,5,1,1,0
4,1,1,1,0
76,50,49,38,0
10,1,1,1,0
101,20,6,13,0
9,1,1,1,0
14,1,1,1,0
12,2,1,2,0
31,6,4,5,0
25,3,1,3,0
7,2,1,2,0
16,4,1,2,0
10,2,1,2,0
10,1,1,1,0
10,4,1,2,0
4,1,1,1,0
233,23,11,22,0
10,2,1,1,0
26,2,1,2,0
14,2,1,2,0
14,2,1,2,0
19,3,1,2,0
5,1,1,1,0
33,5,5,2,0
17,2,1,2,0
17,2,1,2,0
19,6,6,1,0
22,3,1,2,0
24,5,5,1,0
5,1,1,1,0
49,12,7,6,0
31,5,5,5,0
53,10,7,7,0
27,2,1,1,0
56,12,10,10,0
4,1,1,1,0
56,5,1,4,0
17,2,1,1,0
21,3,1,2,0
50,12,5,8,0
23,6,5,4,0
19,8,7,5,0
13,3,1,2,0
19,8,1,6,0
11,2,1,2,0
18,8,1,6,0
26,6,3,5,0
18,6,5,3,0
27,6,1,6,0
15,6,5,3,0
28,9,3,7,0
31,16,9,10,0
18,6,5,4,0
27,6,1,3,0
27,6,1,3,0
37,9,3,8,0
17,8,7,4,0
13,3,1,2,0
23,8,5,6,0
15,2,1,2,0
38,10,1,9,0
15,6,5,3,0
28,4,1,4,0
22,6,3,4,0
77,14,1,4,0
16,5,3,3,0
24,6,5,4,0
15,3,1,2,0
12,2,1,2,0
8,3,3,1,0
62,12,12,1,0
20,4,4,2,0
8,3,3,1,0
21,4,4,3,0
8,3,3,1,0
108,20,14,8,0
143,24,14,16,0
141,28,14,22,0
8,3,3,1,0
8,3,3,1,0
42,15,1,1,0
26,7,4,1,0
143,53,51,4,0
20,4,4,2,0
20,4,4,2,0
18,4,4,1,0
8,3,3,1,0
10,4,4,1,0
36,14,1,3,0
45,7,7,4,0
11,2,1,2,0
38,4,1,3,0
11,3,1,1,0
35,5,1,5,0
18,3,1,3,0
21,4,1,1,0
36,6,1,5,0
72,11,4,7,0
7,2,1,1,0
84,22,11,1,0
8,4,3,3,0
13,4,3,3,0
11,6,1,3,0
15,3,1,3,0
18,11,6,7,0
5,1,1,1,0
6,1,1,1,0
6,1,1,1,0
6,1,1,1,0
6,1,1,1,0
9,2,1,1,0
5,1,1,1,0
80,19,16,10,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
6,1,1,1,0
7,1,1,1,0
7,1,1,1,0
6,1,1,1,0
7,1,1,1,0
30,4,3,3,0
26,7,7,2,0
5,1,1,1,0
6,1,1,1,0
324,24,10,17,0
55,6,1,4,0
58,6,1,4,0
46,8,1,2,0
37,6,5,2,0
185,12,5,11,0
22,2,1,2,0
176,50,49,23,0
123,13,12,9,0
208,56,53,24,0
6,1,1,1,0
185,30,1,30,0
19,3,3,2,0
4,1,1,1,0
4,1,1,1,0
38,11,11,2,0
35,9,5,6,0
32,10,6,6,0
24,12,7,5,0
56,22,22,2,0
29,12,12,6,0
25,9,8,2,0
12,3,3,1,0
13,4,4,2,0
4,1,1,1,0
14,5,5,2,0
14,3,1,3,0
9,1,1,1,0
4,1,1,1,0
4,1,1,1,0
8,1,1,1,0
14,3,1,2,0
14,2,1,1,0
13,5,5,2,0
31,4,1,1,0
74,12,1,8,0
78,13,5,8,0
14,3,1,3,0
15,3,1,3,0
18,4,1,2,0
14,3,3,2,0
22,3,3,2,0
13,3,3,2,0
56,12,12,1,0
96,7,1,7,0
28,2,1,1,0
55,4,1,3,0
4,1,1,1,0
29,6,1,3,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
33,3,1,3,0
38,5,5,2,0
6,1,1,1,0
7,1,1,1,0
5,1,1,1,0
31,6,3,5,0
9,2,1,2,0
12,1,1,1,0
143,26,9,12,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
24,4,4,4,0
5,1,1,1,0
5,2,1,1,0
5,1,1,1,0
5,1,1,1,0
4,1,1,1,0
5,1,1,1,0
39,4,1,3,0
4,2,1,1,0
4,1,1,1,0
20,3,1,2,0
12,1,1,1,0
198,38,26,16,0
133,10,1,10,0
28,2,1,2,0
4,1,1,1,0
4,1,1,1,0
4,2,1,1,0
4,1,1,1,0
4,2,1,1,0
78,9,4,8,0
11,2,1,2,0
20,3,1,2,0
22,3,1,2,0
26,6,4,3,0
4,1,1,1,0
4,2,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
9,1,1,1,0
9,1,1,1,0
32,3,1,3,0
29,5,1,4,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,2,1,1,0
4,1,1,1,0
24,3,1,2,0
4,1,1,1,0
5,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
19,4,1,4,0
4,1,1,1,0
177,34,24,14,0
4,2,1,1,0
100,4,1,4,0
4,1,1,1,0
5,1,1,1,0
8,2,1,2,0
4,1,1,1,0
30,4,1,3,0
35,5,1,4,0
35,5,1,4,0
36,5,1,4,0
57,4,1,4,0
22,3,1,2,0
10,1,1,1,0
158,22,3,12,0
12,2,1,2,0
12,2,1,2,0
5,2,1,1,0
5,2,1,1,0
4,1,1,1,0
5,2,1,1,0
12,3,1,3,0
26,6,4,3,0
5,1,1,1,0
4,1,1,1,0
13,5,1,4,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
5,1,1,1,0
83,6,1,5,0
7,1,1,1,0
6,1,1,1,0
122,9,1,9,0
72,10,1,1,0
10,1,1,1,0
41,4,4,4,0
4,1,1,1,0
11,2,1,2,0
10,2,1,2,0
4,1,1,1,0
4,1,1,1,0
16,3,1,2,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,2,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
6,2,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,2,1,1,0
4,1,1,1,0
13,5,1,4,0
21,2,1,2,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
41,4,1,3,0
8,3,1,2,0
12,4,1,3,0
9,4,1,2,0
12,3,1,3,0
14,4,1,4,0
4,2,1,1,0
4,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
37,4,1,3,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
19,5,1,5,0
33,10,1,9,0
4,1,1,1,0
9,1,1,1,0
9,1,1,1,0
22,3,1,3,0
4,2,1,1,0
4,1,1,1,0
31,7,7,5,0
60,4,1,4,0
19,4,1,3,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,2,1,1,0
9,2,1,2,0
55,4,1,4,0
58,7,4,7,0
72,4,1,3,0
130,22,14,13,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
18,5,1,5,0
4,1,1,1,0
31,4,4,3,0
4,1,1,1,0
5,1,1,1,0
4,2,1,1,0
5,1,1,1,0
5,1,1,1,0
4,2,1,1,0
4,2,1,1,0
12,2,1,2,0
20,2,1,2,0
40,14,7,8,0
4,2,1,1,0
4,1,1,1,0
9,1,1,1,0
4,1,1,1,0
4,1,1,1,0
7,2,1,2,0
16,6,1,3,0
14,4,1,3,0
7,2,1,2,0
14,4,1,3,0
14,3,1,3,0
14,4,1,3,0
16,5,1,3,0
14,4,1,4,0
13,3,1,3,0
11,3,1,3,0
15,6,1,5,0
27,6,1,6,0
8,2,1,2,0
14,4,1,3,0
7,2,1,2,0
25,5,1,5,0
7,2,1,2,0
14,4,1,3,0
14,4,1,3,0
14,4,1,3,0
7,2,1,2,0
33,1,1,1,0
22,3,1,2,0
24,4,4,4,0
57,6,1,6,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
10,2,1,2,0
10,2,1,2,0
10,2,1,2,0
11,2,1,2,0
10,2,1,2,0
10,2,1,2,0
22,3,1,2,0
19,5,1,5,0
33,10,1,9,0
4,2,1,1,0
12,2,1,1,0
54,6,1,5,0
5,1,1,1,0
5,1,1,1,0
18,3,1,2,0
4,1,1,1,0
4,1,1,1,0
9,1,1,1,0
11,3,1,3,0
20,2,1,2,0
4,1,1,1,0
12,1,1,1,0
5,2,1,1,0
10,1,1,1,0
6,1,1,1,0
22,3,1,2,0
4,1,1,1,0
4,1,1,1,0
4,2,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
14,3,1,2,0
32,3,1,2,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
19,4,1,3,0
19,3,1,2,0
25,5,1,3,0
14,3,1,3,0
6,2,1,1,0
4,1,1,1,0
4,1,1,1,0
6,2,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
12,3,1,3,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
16,3,1,2,0
68,7,6,7,0
4,2,1,1,0
4,2,1,1,0
4,1,1,1,0
5,1,1,1,0
5,1,1,1,0
5,1,1,1,0
4,2,1,1,0
15,1,1,1,0
97,8,1,8,0
68,5,1,5,0
22,3,1,2,0
5,2,1,1,0
5,2,1,1,0
5,2,1,1,0
4,1,1,1,0
5,2,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
4,1,1,1,0
19,3,1,2,0
28,3,1,2,0
25,3,1,2,0
7,2,1,2,0
4,1,1,1,0
7,2,1,2,0
26,6,1,6,0
7,2,1,2,0
7,2,1,2,0
26,4,4,4,0
7,2,1,2,0
24,5,1,5,0
5,1,1,1,0
49,3,1,3,0
25,3,1,2,0
25,3,1,2,0
24,3,1,2,0
26,3,1,2,0
26,3,1,2,0
19,3,1,2,0
22,3,1,2,0
24,3,1,2,0
22,3,1,2,0
24,3,1,2,0
24,3,1,2,0
4,1,1,1,0
40,7,1,6,0
52,4,1,3,0
14,2,1,2,0
18,4,3,3,0
51,8,6,6,0
5,1,1,1,0
4,2,1,1,0
4,2,1,1,0
4,1,1,1,0
28,4,1,4,0
44,6,1,6,0
23,3,1,2,0
4,1,1,1,0
8,1,1,1,0
16,3,1,3,0
5,2,1,1,0
4,1,1,1,0
4,1,1,1,0
5,1,1,1,0
4,1,1,1,0
5,2,1,1,0
4,1,1,1,0
4,1,1,1,0
23,3,1,3,0
4,1,1,1,0
4,2,1,1,0
14,3,1,2,0
4,2,1,1,0
4,1,1,1,0
9,1,1,1,0
37,4,1,4,0
20,6,6,2,0
19,6,6,2,0
12,3,3,1,0
12,3,3,1,0
4,1,1,1,0
4,1,1,1,0
13,3,3,1,0
62,5,1,3,0
196,18,1,18,0
106,19,19,17,0
284,23,14,6,0
531,35,26,27,0
137,11,6,9,0
135,12,6,9,0
30,5,1,4,0
32,3,1,3,0
33,3,1,3,0
52,4,1,4,0
14,3,1,2,0
61,5,3,5,0
17,4,1,4,0
4,1,1,1,0
34,5,4,4,0
7,1,1,1,0
6,1,1,1,0
126,22,22,1,0
127,16,16,1,0
61,7,7,1,0
171,10,6,4,0
715,71,14,10,0
250,19,1,14,0
77,6,1,1,0
79,19,8,1,0
57,4,1,3,0
4,1,1,1,0
63,7,1,5,0
9,1,1,1,0
3,1,1,1,0
10,2,1,2,0
9,3,1,1,0
27,4,1,3,0
12,3,3,2,0
25,3,1,1,0
37,6,1,4,0
24,3,1,1,0
37,6,1,4,0
10,2,1,1,0
5,1,1,1,0
4,1,1,1,0
24,2,1,2,0
18,4,1,4,0
9,2,1,2,0
42,4,1,2,0
10,1,1,1,0
19,3,1,1,0
